"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"09","栃木県","09201","宇都宮市","092010017005","今泉五丁目","36.566784","139.897826","0","3"
"09","栃木県","09201","宇都宮市","092010018000","今泉新町","36.573745","139.911029","0","1"
"09","栃木県","09201","宇都宮市","092010019000","今泉町","36.570826","139.901011","0","1"
"09","栃木県","09201","宇都宮市","092010020000","今里町","36.700048","139.890936","0","1"
"09","栃木県","09201","宇都宮市","092010021001","今宮一丁目","36.519113","139.866184","0","3"
"09","栃木県","09201","宇都宮市","092010021002","今宮二丁目","36.515512","139.866999","0","3"
"09","栃木県","09201","宇都宮市","092010021003","今宮三丁目","36.51564","139.863573","0","3"
"09","栃木県","09201","宇都宮市","092010021004","今宮四丁目","36.51052","139.867856","0","3"
"09","栃木県","09201","宇都宮市","092010022000","岩曽町","36.584306","139.904421","0","1"
"09","栃木県","09201","宇都宮市","092010023000","岩原町","36.612117","139.824838","0","1"
"09","栃木県","09201","宇都宮市","092010024000","岩本町","36.610307","139.900722","0","1"
"09","栃木県","09201","宇都宮市","092010025001","インターパーク一丁目","36.499554","139.903884","0","3"
"09","栃木県","09201","宇都宮市","092010025002","インターパーク二丁目","36.499397","139.906413","0","3"
"09","栃木県","09201","宇都宮市","092010025003","インターパーク三丁目","36.494661","139.904047","0","3"
"09","栃木県","09201","宇都宮市","092010025004","インターパーク四丁目","36.494757","139.909511","0","3"
"09","栃木県","09201","宇都宮市","092010025005","インターパーク五丁目","36.4883","139.904316","0","3"
"09","栃木県","09201","宇都宮市","092010025006","インターパーク六丁目","36.487956","139.906514","0","3"
"09","栃木県","09201","宇都宮市","092010026000","上野町","36.592581","139.933812","0","1"
"09","栃木県","09201","宇都宮市","092010027000","上田町","36.672754","139.913832","0","1"
"09","栃木県","09201","宇都宮市","092010028001","駅前通り一丁目","36.560605","139.896527","0","3"
"09","栃木県","09201","宇都宮市","092010028002","駅前通り二丁目","36.558464","139.894441","0","3"
"09","栃木県","09201","宇都宮市","092010028003","駅前通り三丁目","36.558379","139.896718","0","3"
"09","栃木県","09201","宇都宮市","092010029001","江曽島一丁目","36.526312","139.865246","0","3"
"09","栃木県","09201","宇都宮市","092010029002","江曽島二丁目","36.524409","139.863943","0","3"
"09","栃木県","09201","宇都宮市","092010029003","江曽島三丁目","36.52827","139.869016","0","3"
"09","栃木県","09201","宇都宮市","092010029004","江曽島四丁目","36.524573","139.86783","0","3"
"09","栃木県","09201","宇都宮市","092010029005","江曽島五丁目","36.52136","139.866976","0","3"
"09","栃木県","09201","宇都宮市","092010030000","江曽島本町","36.531445","139.868839","0","1"
"09","栃木県","09201","宇都宮市","092010031000","江曽島町","36.522858","139.872411","0","1"
"09","栃木県","09201","宇都宮市","092010032000","江野町","36.560251","139.882232","0","1"
"09","栃木県","09201","宇都宮市","092010033000","大網町","36.671081","139.844693","0","1"
"09","栃木県","09201","宇都宮市","092010034001","大曽一丁目","36.56913","139.8889","0","3"
"09","栃木県","09201","宇都宮市","092010034002","大曽二丁目","36.572643","139.888037","0","3"
"09","栃木県","09201","宇都宮市","092010034003","大曽三丁目","36.572437","139.891193","0","3"
"09","栃木県","09201","宇都宮市","092010034004","大曽四丁目","36.568816","139.891032","0","3"
"09","栃木県","09201","宇都宮市","092010034005","大曽五丁目","36.56876","139.893414","0","3"
"09","栃木県","09201","宇都宮市","092010035000","大塚町","36.535065","139.860732","0","1"
"09","栃木県","09201","宇都宮市","092010036001","大通り一丁目","36.560836","139.89131","0","3"
"09","栃木県","09201","宇都宮市","092010036002","大通り二丁目","36.559957","139.891159","0","3"
"09","栃木県","09201","宇都宮市","092010036003","大通り三丁目","36.559166","139.89402","0","3"
"09","栃木県","09201","宇都宮市","092010036004","大通り四丁目","36.560585","139.894971","0","3"
"09","栃木県","09201","宇都宮市","092010036005","大通り五丁目","36.561686","139.89335","0","3"
"09","栃木県","09201","宇都宮市","092010037000","大谷町","36.593859","139.824651","0","1"
"09","栃木県","09201","宇都宮市","092010038000","御蔵町","36.551174","139.886676","0","1"
"09","栃木県","09201","宇都宮市","092010039001","小幡一丁目","36.563276","139.875779","0","3"
"09","栃木県","09201","宇都宮市","092010039002","小幡二丁目","36.56365","139.873146","0","3"
"09","栃木県","09201","宇都宮市","092010040000","海道町","36.606304","139.923904","0","1"
"09","栃木県","09201","宇都宮市","092010041000","春日町","36.529117","139.86559","0","1"
"09","栃木県","09201","宇都宮市","092010042000","金田町","36.665268","139.898072","0","1"
"09","栃木県","09201","宇都宮市","092010043000","叶谷町","36.650437","139.883246","0","1"
"09","栃木県","09201","宇都宮市","092010044000","上大曽町","36.576483","139.890648","0","1"
"09","栃木県","09201","宇都宮市","092010045000","上大塚町","36.613185","139.91465","0","1"
"09","栃木県","09201","宇都宮市","092010046000","上欠町","36.54357","139.827008","0","1"
"09","栃木県","09201","宇都宮市","092010047000","上金井町","36.640039","139.854666","0","1"
"09","栃木県","09201","宇都宮市","092010048000","上桑島町","36.520231","139.94264","0","1"
"09","栃木県","09201","宇都宮市","092010049000","上小池町","36.684996","139.792725","0","1"
"09","栃木県","09201","宇都宮市","092010050000","上小倉町","36.711697","139.904025","0","1"
"09","栃木県","09201","宇都宮市","092010051000","上籠谷町","36.517169","139.973329","0","1"
"09","栃木県","09201","宇都宮市","092010052000","上田原町","36.644171","139.898492","0","1"
"09","栃木県","09201","宇都宮市","092010053001","上戸祭一丁目","36.584541","139.866065","0","3"
"09","栃木県","09201","宇都宮市","092010053002","上戸祭二丁目","36.588481","139.863814","0","3"
"09","栃木県","09201","宇都宮市","092010053003","上戸祭三丁目","36.593352","139.859737","0","3"
"09","栃木県","09201","宇都宮市","092010053004","上戸祭四丁目","36.597516","139.857655","0","3"
"09","栃木県","09201","宇都宮市","092010054000","上戸祭町","36.595227","139.864891","0","1"
"09","栃木県","09201","宇都宮市","092010055000","上御田町","36.499529","139.886489","0","1"
"09","栃木県","09201","宇都宮市","092010056000","上横倉町","36.652319","139.859784","0","1"
"09","栃木県","09201","宇都宮市","092010057000","上横田町","36.518577","139.886608","0","1"
"09","栃木県","09201","宇都宮市","092010058000","刈沼町","36.574474","139.982786","0","1"
"09","栃木県","09201","宇都宮市","092010059000","川田町","36.532302","139.889156","0","1"
"09","栃木県","09201","宇都宮市","092010060000","川俣町","36.604879","139.911138","0","1"
"09","栃木県","09201","宇都宮市","092010061000","川向町","36.560104","139.898143","0","1"
"09","栃木県","09201","宇都宮市","092010062000","河原町","36.550081","139.884142","0","1"
"09","栃木県","09201","宇都宮市","092010063000","瓦谷町","36.610764","139.889873","0","1"
"09","栃木県","09201","宇都宮市","092010064000","関白町","36.691247","139.882407","0","1"
"09","栃木県","09201","宇都宮市","092010065000","菊水町","36.547194","139.870662","0","1"
"09","栃木県","09201","宇都宮市","092010066000","北一の沢町","36.57172","139.862283","0","1"
"09","栃木県","09201","宇都宮市","092010067001","北若松原一丁目","36.507158","139.866096","0","3"
"09","栃木県","09201","宇都宮市","092010067002","北若松原二丁目","36.506615","139.863485","0","3"
"09","栃木県","09201","宇都宮市","092010068000","京町","36.552733","139.870597","0","1"
"09","栃木県","09201","宇都宮市","092010069001","清住一丁目","36.566047","139.877493","0","3"
"09","栃木県","09201","宇都宮市","092010069002","清住二丁目","36.566075","139.875452","0","3"
"09","栃木県","09201","宇都宮市","092010069003","清住三丁目","36.565965","139.872897","0","3"
"09","栃木県","09201","宇都宮市","092010070000","清原工業団地","36.549369","139.983365","0","1"
"09","栃木県","09201","宇都宮市","092010071001","清原台一丁目","36.564372","139.986414","0","3"
"09","栃木県","09201","宇都宮市","092010071002","清原台二丁目","36.562002","139.991065","0","3"
"09","栃木県","09201","宇都宮市","092010071003","清原台三丁目","36.559413","139.991584","0","3"
"09","栃木県","09201","宇都宮市","092010071004","清原台四丁目","36.555995","139.994056","0","3"
"09","栃木県","09201","宇都宮市","092010071005","清原台五丁目","36.550352","139.997202","0","3"
"09","栃木県","09201","宇都宮市","092010071006","清原台六丁目","36.541526","140.002854","0","3"
"09","栃木県","09201","宇都宮市","092010072000","桑島町","36.51404","139.958392","0","1"
"09","栃木県","09201","宇都宮市","092010073001","越戸一丁目","36.564617","139.924228","0","3"
"09","栃木県","09201","宇都宮市","092010073002","越戸二丁目","36.567811","139.922593","0","3"
"09","栃木県","09201","宇都宮市","092010073003","越戸三丁目","36.56788","139.924669","0","3"
"09","栃木県","09201","宇都宮市","092010073004","越戸四丁目","36.568283","139.926395","0","3"
"09","栃木県","09201","宇都宮市","092010074000","越戸町","36.572494","139.924736","0","1"
"09","栃木県","09201","宇都宮市","092010075000","古賀志町","36.611812","139.764557","0","1"
"09","栃木県","09201","宇都宮市","092010076001","五代一丁目","36.490072","139.860952","0","3"
"09","栃木県","09201","宇都宮市","092010076002","五代二丁目","36.495164","139.864989","0","3"
"09","栃木県","09201","宇都宮市","092010076003","五代三丁目","36.49567","139.862353","0","3"
"09","栃木県","09201","宇都宮市","092010077000","鐺山町","36.537708","139.966906","0","1"
"09","栃木県","09201","宇都宮市","092010078001","駒生一丁目","36.572297","139.852462","0","3"
"09","栃木県","09201","宇都宮市","092010078002","駒生二丁目","36.574982","139.851546","0","3"
"09","栃木県","09201","宇都宮市","092010079000","駒生町","36.590084","139.836006","0","1"
"09","栃木県","09201","宇都宮市","092010080000","材木町","36.561671","139.873739","0","1"
"09","栃木県","09201","宇都宮市","092010081000","幸町","36.55478","139.866664","0","1"
"09","栃木県","09201","宇都宮市","092010082000","栄町","36.563155","139.890185","0","1"
"09","栃木県","09201","宇都宮市","092010083000","逆面町","36.657285","139.895146","0","1"
"09","栃木県","09201","宇都宮市","092010084000","鷺の谷町","36.514547","139.824641","0","1"
"09","栃木県","09201","宇都宮市","092010085001","桜一丁目","36.562223","139.870751","0","3"
"09","栃木県","09201","宇都宮市","092010085002","桜二丁目","36.565348","139.869567","0","3"
"09","栃木県","09201","宇都宮市","092010085003","桜三丁目","36.563345","139.868478","0","3"
"09","栃木県","09201","宇都宮市","092010085004","桜四丁目","36.567582","139.866282","0","3"
"09","栃木県","09201","宇都宮市","092010085005","桜五丁目","36.564451","139.866256","0","3"
"09","栃木県","09201","宇都宮市","092010086000","下ケ橋町","36.656282","139.937372","0","1"
"09","栃木県","09201","宇都宮市","092010087001","さつき一丁目","36.49004","139.858585","0","3"
"09","栃木県","09201","宇都宮市","092010087002","さつき二丁目","36.485931","139.862577","0","3"
"09","栃木県","09201","宇都宮市","092010087003","さつき三丁目","36.483075","139.860822","0","3"
"09","栃木県","09201","宇都宮市","092010088000","さるやま町","36.513697","139.912455","0","1"
"09","栃木県","09201","宇都宮市","092010089000","三番町","36.55761","139.890794","0","1"
"09","栃木県","09201","宇都宮市","092010090000","篠井町","36.692546","139.826975","0","1"
"09","栃木県","09201","宇都宮市","092010091000","下荒針町","36.572023","139.823937","0","1"
"09","栃木県","09201","宇都宮市","092010092000","下岡本町","36.593565","139.956749","0","1"
"09","栃木県","09201","宇都宮市","092010093000","下欠町","36.52084","139.834483","0","1"
"09","栃木県","09201","宇都宮市","092010094000","下金井町","36.627245","139.855061","0","1"
"09","栃木県","09201","宇都宮市","092010095000","下川俣町","36.592264","139.908305","0","1"
"09","栃木県","09201","宇都宮市","092010096001","下河原一丁目","36.54921","139.886392","0","3"
"09","栃木県","09201","宇都宮市","092010097000","下河原町","36.548081","139.884011","0","1"
"09","栃木県","09201","宇都宮市","092010098001","下栗一丁目","36.537746","139.900543","0","3"
"09","栃木県","09201","宇都宮市","092010099000","下栗町","36.527129","139.908495","0","1"
"09","栃木県","09201","宇都宮市","092010100000","下桑島町","36.503395","139.951227","0","1"
"09","栃木県","09201","宇都宮市","092010101000","下小池町","36.683468","139.810956","0","1"
"09","栃木県","09201","宇都宮市","092010102000","下小倉町","36.690437","139.922211","0","1"
"09","栃木県","09201","宇都宮市","092010103000","下反町町","36.48827","139.888737","0","1"
"09","栃木県","09201","宇都宮市","092010104000","下田原町","36.624446","139.902121","0","1"
"09","栃木県","09201","宇都宮市","092010105000","下砥上町","36.533789","139.843272","0","1"
"09","栃木県","09201","宇都宮市","092010106001","下戸祭一丁目","36.572288","139.880206","0","3"
"09","栃木県","09201","宇都宮市","092010106002","下戸祭二丁目","36.572405","139.876695","0","3"
"09","栃木県","09201","宇都宮市","092010107000","下平出町","36.557889","139.948154","0","1"
"09","栃木県","09201","宇都宮市","092010108000","下横倉町","36.634558","139.866993","0","1"
"09","栃木県","09201","宇都宮市","092010109000","下横田町","36.480708","139.891562","0","1"
"09","栃木県","09201","宇都宮市","092010110001","宿郷一丁目","36.556084","139.900536","0","3"
"09","栃木県","09201","宇都宮市","092010110002","宿郷二丁目","36.554576","139.900257","0","3"
"09","栃木県","09201","宇都宮市","092010110003","宿郷三丁目","36.555043","139.906485","0","3"
"09","栃木県","09201","宇都宮市","092010110005","宿郷五丁目","36.55357","139.905745","0","3"
"09","栃木県","09201","宇都宮市","092010111001","城東一丁目","36.550041","139.90132","0","3"
"09","栃木県","09201","宇都宮市","092010111002","城東二丁目","36.5501","139.904223","0","3"
"09","栃木県","09201","宇都宮市","092010112001","城南一丁目","36.517856","139.881662","0","3"
"09","栃木県","09201","宇都宮市","092010112002","城南二丁目","36.514679","139.881535","0","3"
"09","栃木県","09201","宇都宮市","092010112003","城南三丁目","36.510537","139.881577","0","3"
"09","栃木県","09201","宇都宮市","092010113000","松風台","36.685595","139.891017","0","1"
"09","栃木県","09201","宇都宮市","092010114001","昭和一丁目","36.565494","139.880378","0","3"
"09","栃木県","09201","宇都宮市","092010114002","昭和二丁目","36.566991","139.88055","0","3"
"09","栃木県","09201","宇都宮市","092010114003","昭和三丁目","36.568288","139.883996","0","3"
"09","栃木県","09201","宇都宮市","092010115000","白沢町","36.629825","139.941286","0","1"
"09","栃木県","09201","宇都宮市","092010116000","新富町","36.486253","139.874028","0","1"
"09","栃木県","09201","宇都宮市","092010117001","新町一丁目","36.549614","139.874794","0","3"
"09","栃木県","09201","宇都宮市","092010117002","新町二丁目","36.547429","139.875723","0","3"
"09","栃木県","09201","宇都宮市","092010118001","末広一丁目","36.483863","139.873798","0","3"
"09","栃木県","09201","宇都宮市","092010118002","末広二丁目","36.480089","139.873217","0","3"
"09","栃木県","09201","宇都宮市","092010119001","雀の宮一丁目","36.494994","139.875155","0","3"
"09","栃木県","09201","宇都宮市","092010119002","雀の宮二丁目","36.499255","139.872879","0","3"
"09","栃木県","09201","宇都宮市","092010119003","雀の宮三丁目","36.493018","139.87405","0","3"
"09","栃木県","09201","宇都宮市","092010119004","雀の宮四丁目","36.494364","139.86958","0","3"
"09","栃木県","09201","宇都宮市","092010119005","雀の宮五丁目","36.489194","139.874329","0","3"
"09","栃木県","09201","宇都宮市","092010119006","雀の宮六丁目","36.489991","139.869725","0","3"
"09","栃木県","09201","宇都宮市","092010119007","雀の宮七丁目","36.489504","139.864591","0","3"
"09","栃木県","09201","宇都宮市","092010120000","雀宮町","36.49342","139.879176","0","1"
"09","栃木県","09201","宇都宮市","092010121000","砂田町","36.504011","139.910048","0","1"
"09","栃木県","09201","宇都宮市","092010122000","住吉町","36.55786","139.866653","0","1"
"09","栃木県","09201","宇都宮市","092010123000","関堀町","36.598524","139.897328","0","1"
"09","栃木県","09201","宇都宮市","092010124000","千波町","36.56298","139.892529","0","1"
"09","栃木県","09201","宇都宮市","092010125001","大寛一丁目","36.559899","139.873477","0","3"
"09","栃木県","09201","宇都宮市","092010125002","大寛二丁目","36.557787","139.873185","0","3"
"09","栃木県","09201","宇都宮市","092010126001","台新田一丁目","36.517263","139.879029","0","3"
"09","栃木県","09201","宇都宮市","092010127000","台新田町","36.517187","139.875639","0","1"
"09","栃木県","09201","宇都宮市","092010128000","高砂町","36.486596","139.869933","0","1"
"09","栃木県","09201","宇都宮市","092010129000","高松町","36.6666","139.870256","0","1"
"09","栃木県","09201","宇都宮市","092010130000","宝井町","36.627593","139.914679","0","1"
"09","栃木県","09201","宇都宮市","092010131001","宝木町一丁目","36.578038","139.855546","0","3"
"09","栃木県","09201","宇都宮市","092010131002","宝木町二丁目","36.590127","139.845059","0","3"
"09","栃木県","09201","宇都宮市","092010132000","宝木本町","36.619867","139.847718","0","1"
"09","栃木県","09201","宇都宮市","092010133001","滝の原一丁目","36.546457","139.865668","0","3"
"09","栃木県","09201","宇都宮市","092010133002","滝の原二丁目","36.543638","139.864459","0","3"
"09","栃木県","09201","宇都宮市","092010133003","滝の原三丁目","36.540647","139.863595","0","3"
"09","栃木県","09201","宇都宮市","092010134000","滝谷町","36.552318","139.866926","0","1"
"09","栃木県","09201","宇都宮市","092010135000","竹下町","36.551885","139.966863","0","1"
"09","栃木県","09201","宇都宮市","092010136000","竹林町","36.577759","139.904059","0","1"
"09","栃木県","09201","宇都宮市","092010137000","田下町","36.606412","139.812916","0","1"
"09","栃木県","09201","宇都宮市","092010138000","田野町","36.596725","139.805398","0","1"
"09","栃木県","09201","宇都宮市","092010139001","中央一丁目","36.558523","139.883036","0","3"
"09","栃木県","09201","宇都宮市","092010139002","中央二丁目","36.556677","139.883169","0","3"
"09","栃木県","09201","宇都宮市","092010139003","中央三丁目","36.556495","139.886037","0","3"
"09","栃木県","09201","宇都宮市","092010139005","中央五丁目","36.558229","139.886471","0","3"
"09","栃木県","09201","宇都宮市","092010140000","中央本町","36.558511","139.884832","0","1"
"09","栃木県","09201","宇都宮市","092010141001","天神一丁目","36.555652","139.889349","0","3"
"09","栃木県","09201","宇都宮市","092010141002","天神二丁目","36.553195","139.888875","0","3"
"09","栃木県","09201","宇都宮市","092010142000","伝馬町","36.561111","139.877792","0","1"
"09","栃木県","09201","宇都宮市","092010143000","道場宿町","36.564443","139.973896","0","1"
"09","栃木県","09201","宇都宮市","092010144000","東谷町","36.483803","139.899746","0","1"
"09","栃木県","09201","宇都宮市","092010145000","砥上町","36.551772","139.838954","0","1"
"09","栃木県","09201","宇都宮市","092010146000","徳次郎町","36.64929","139.837873","0","1"
"09","栃木県","09201","宇都宮市","092010147001","戸祭一丁目","36.572181","139.868335","0","3"
"09","栃木県","09201","宇都宮市","092010147002","戸祭二丁目","36.572001","139.865166","0","3"
"09","栃木県","09201","宇都宮市","092010147003","戸祭三丁目","36.57545","139.866574","0","3"
"09","栃木県","09201","宇都宮市","092010147004","戸祭四丁目","36.576592","139.861879","0","3"
"09","栃木県","09201","宇都宮市","092010148000","戸祭台","36.58166","139.877214","0","1"
"09","栃木県","09201","宇都宮市","092010149000","戸祭町","36.577168","139.877016","0","1"
"09","栃木県","09201","宇都宮市","092010150000","戸祭元町","36.569154","139.880596","0","1"
"09","栃木県","09201","宇都宮市","092010151001","豊郷台一丁目","36.603986","139.881244","0","3"
"09","栃木県","09201","宇都宮市","092010151002","豊郷台二丁目","36.602548","139.889341","0","3"
"09","栃木県","09201","宇都宮市","092010151003","豊郷台三丁目","36.608306","139.882507","0","3"
"09","栃木県","09201","宇都宮市","092010152000","問屋町","36.532216","139.923064","0","1"
"09","栃木県","09201","宇都宮市","092010153000","中一の沢町","36.5663","139.863687","0","1"
"09","栃木県","09201","宇都宮市","092010154001","中今泉一丁目","36.570258","139.905103","0","3"
"09","栃木県","09201","宇都宮市","092010154002","中今泉二丁目","36.567908","139.903544","0","3"
"09","栃木県","09201","宇都宮市","092010154003","中今泉三丁目","36.569095","139.907591","0","3"
"09","栃木県","09201","宇都宮市","092010154004","中今泉四丁目","36.56761","139.911378","0","3"
"09","栃木県","09201","宇都宮市","092010154005","中今泉五丁目","36.569919","139.913207","0","3"
"09","栃木県","09201","宇都宮市","092010155000","長岡町","36.598142","139.8796","0","1"
"09","栃木県","09201","宇都宮市","092010156000","中岡本町","36.613603","139.944708","0","1"
"09","栃木県","09201","宇都宮市","092010157000","中河原町","36.55712","139.889184","0","1"
"09","栃木県","09201","宇都宮市","092010158001","中久保一丁目","36.56113","139.922541","0","3"
"09","栃木県","09201","宇都宮市","092010158002","中久保二丁目","36.561109","139.924816","0","3"
"09","栃木県","09201","宇都宮市","092010159000","中里町","36.676639","139.889559","0","1"
"09","栃木県","09201","宇都宮市","092010160000","中島町","36.495733","139.89735","0","1"
"09","栃木県","09201","宇都宮市","092010161001","中戸祭一丁目","36.578651","139.867562","0","3"
"09","栃木県","09201","宇都宮市","092010162000","中戸祭町","36.580212","139.871417","0","1"
"09","栃木県","09201","宇都宮市","092010163000","仲町","36.561807","139.890462","0","1"
"09","栃木県","09201","宇都宮市","092010164000","長峰町","36.642898","139.928605","0","1"
"09","栃木県","09201","宇都宮市","092010165001","西一丁目","36.559585","139.877534","0","3"
"09","栃木県","09201","宇都宮市","092010165002","西二丁目","36.557741","139.877329","0","3"
"09","栃木県","09201","宇都宮市","092010165003","西三丁目","36.555499","139.87739","0","3"
"09","栃木県","09201","宇都宮市","092010166000","西刑部町","36.499111","139.928447","0","1"
"09","栃木県","09201","宇都宮市","092010167001","西川田一丁目","36.518232","139.854321","0","3"
"09","栃木県","09201","宇都宮市","092010167002","西川田二丁目","36.515753","139.856901","0","3"
"09","栃木県","09201","宇都宮市","092010167003","西川田三丁目","36.514092","139.853752","0","3"
"09","栃木県","09201","宇都宮市","092010167004","西川田四丁目","36.509877","139.85979","0","3"
"09","栃木県","09201","宇都宮市","092010167005","西川田五丁目","36.512931","139.851382","0","3"
"09","栃木県","09201","宇都宮市","092010167006","西川田六丁目","36.507874","139.857738","0","3"
"09","栃木県","09201","宇都宮市","092010167007","西川田七丁目","36.506782","139.861691","0","3"
"09","栃木県","09201","宇都宮市","092010168000","西川田東町","36.505379","139.858475","0","1"
"09","栃木県","09201","宇都宮市","092010169001","西川田本町一丁目","36.518693","139.850001","0","3"
"09","栃木県","09201","宇都宮市","092010169002","西川田本町二丁目","36.515222","139.84802","0","3"
"09","栃木県","09201","宇都宮市","092010169003","西川田本町三丁目","36.512423","139.842722","0","3"
"09","栃木県","09201","宇都宮市","092010169004","西川田本町四丁目","36.511473","139.846537","0","3"
"09","栃木県","09201","宇都宮市","092010170000","西川田町","36.52403","139.84889","0","1"
"09","栃木県","09201","宇都宮市","092010171001","西川田南一丁目","36.508449","139.848887","0","3"
"09","栃木県","09201","宇都宮市","092010171002","西川田南二丁目","36.507434","139.853357","0","3"
"09","栃木県","09201","宇都宮市","092010172001","錦一丁目","36.569127","139.895871","0","3"
"09","栃木県","09201","宇都宮市","092010172002","錦二丁目","36.571458","139.895189","0","3"
"09","栃木県","09201","宇都宮市","092010172003","錦三丁目","36.573492","139.894836","0","3"
"09","栃木県","09201","宇都宮市","092010173001","西大寛一丁目","36.560387","139.870165","0","3"
"09","栃木県","09201","宇都宮市","092010173002","西大寛二丁目","36.560762","139.867508","0","3"
"09","栃木県","09201","宇都宮市","092010174001","西の宮一丁目","36.573718","139.836794","0","3"
"09","栃木県","09201","宇都宮市","092010174002","西の宮二丁目","36.57468","139.839336","0","3"
"09","栃木県","09201","宇都宮市","092010175001","西原一丁目","36.555998","139.873182","0","3"
"09","栃木県","09201","宇都宮市","092010175002","西原二丁目","36.553787","139.873957","0","3"
"09","栃木県","09201","宇都宮市","092010175003","西原三丁目","36.551798","139.874223","0","3"
"09","栃木県","09201","宇都宮市","092010176000","西原町","36.539958","139.882933","0","1"
"09","栃木県","09201","宇都宮市","092010177000","新里町","36.633895","139.8126","0","1"
"09","栃木県","09201","宇都宮市","092010178000","二番町","36.558502","139.88894","0","1"
"09","栃木県","09201","宇都宮市","092010179000","野高谷町","36.562755","139.99768","0","1"
"09","栃木県","09201","宇都宮市","092010180000","野沢町","36.610728","139.857628","0","1"
"09","栃木県","09201","宇都宮市","092010181000","羽牛田町","36.484421","139.880745","0","1"
"09","栃木県","09201","宇都宮市","092010182000","八幡台","36.576998","139.886662","0","1"
"09","栃木県","09201","宇都宮市","092010183000","花園町","36.5497","139.871191","0","1"
"09","栃木県","09201","宇都宮市","092010184001","花房一丁目","36.548805","139.882651","0","3"
"09","栃木県","09201","宇都宮市","092010184002","花房二丁目","36.550064","139.877778","0","3"
"09","栃木県","09201","宇都宮市","092010184003","花房三丁目","36.548096","139.87849","0","3"
"09","栃木県","09201","宇都宮市","092010185000","花房本町","36.549704","139.880901","0","1"
"09","栃木県","09201","宇都宮市","092010186001","塙田一丁目","36.565789","139.884885","0","3"
"09","栃木県","09201","宇都宮市","092010186002","塙田二丁目","36.563779","139.885666","0","3"
"09","栃木県","09201","宇都宮市","092010186003","塙田三丁目","36.56337","139.888071","0","3"
"09","栃木県","09201","宇都宮市","092010186004","塙田四丁目","36.565657","139.888547","0","3"
"09","栃木県","09201","宇都宮市","092010186005","塙田五丁目","36.568565","139.886402","0","3"
"09","栃木県","09201","宇都宮市","092010187001","馬場通り一丁目","36.562339","139.885091","0","3"
