"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"29","奈良県","29201","奈良市","292010001001","青垣台一丁目","34.671769","135.759327","0","3"
"29","奈良県","29201","奈良市","292010001002","青垣台二丁目","34.6693","135.760914","0","3"
"29","奈良県","29201","奈良市","292010001003","青垣台三丁目","34.669138","135.762481","0","3"
"29","奈良県","29201","奈良市","292010002001","青山一丁目","34.710042","135.831692","0","3"
"29","奈良県","29201","奈良市","292010002002","青山二丁目","34.708312","135.832656","0","3"
"29","奈良県","29201","奈良市","292010002003","青山三丁目","34.707416","135.834958","0","3"
"29","奈良県","29201","奈良市","292010002004","青山四丁目","34.706276","135.836563","0","3"
"29","奈良県","29201","奈良市","292010002005","青山五丁目","34.705683","135.838593","0","3"
"29","奈良県","29201","奈良市","292010002006","青山六丁目","34.70577","135.84011","0","3"
"29","奈良県","29201","奈良市","292010002007","青山七丁目","34.705307","135.843297","0","3"
"29","奈良県","29201","奈良市","292010002008","青山八丁目","34.707534","135.843241","0","3"
"29","奈良県","29201","奈良市","292010002009","青山九丁目","34.710253","135.837166","0","3"
"29","奈良県","29201","奈良市","292010003000","赤膚町","34.673992","135.762921","0","1"
"29","奈良県","29201","奈良市","292010004000","秋篠早月町","34.699712","135.783129","0","1"
"29","奈良県","29201","奈良市","292010005001","秋篠三和町一丁目","34.700201","135.7769","0","3"
"29","奈良県","29201","奈良市","292010005002","秋篠三和町二丁目","34.699938","135.774162","0","3"
"29","奈良県","29201","奈良市","292010006000","秋篠新町","34.700086","135.780328","0","1"
"29","奈良県","29201","奈良市","292010007000","秋篠町","34.708047","135.775967","0","1"
"29","奈良県","29201","奈良市","292010008001","朝日町一丁目","34.705745","135.759738","0","3"
"29","奈良県","29201","奈良市","292010008002","朝日町二丁目","34.706921","135.763027","0","3"
"29","奈良県","29201","奈良市","292010009000","阿字万字町","34.678535","135.828143","0","1"
"29","奈良県","29201","奈良市","292010010000","油阪地方町","34.682428","135.821578","0","1"
"29","奈良県","29201","奈良市","292010011000","油阪町","34.684481","135.82311","0","1"
"29","奈良県","29201","奈良市","292010012000","尼辻北町","34.685475","135.785544","0","1"
"29","奈良県","29201","奈良市","292010013000","尼辻町","34.677644","135.801136","0","1"
"29","奈良県","29201","奈良市","292010014000","尼辻中町","34.680356","135.785442","0","1"
"29","奈良県","29201","奈良市","292010015000","尼辻西町","34.680633","135.781717","0","1"
"29","奈良県","29201","奈良市","292010016000","尼辻南町","34.678478","135.785488","0","1"
"29","奈良県","29201","奈良市","292010017001","あやめ池北一丁目","34.700144","135.758712","0","3"
"29","奈良県","29201","奈良市","292010017002","あやめ池北二丁目","34.701746","135.762569","0","3"
"29","奈良県","29201","奈良市","292010017003","あやめ池北三丁目","34.69969","135.76584","0","3"
"29","奈良県","29201","奈良市","292010018001","あやめ池南一丁目","34.696207","135.758983","0","3"
"29","奈良県","29201","奈良市","292010018002","あやめ池南二丁目","34.696592","135.762859","0","3"
"29","奈良県","29201","奈良市","292010018003","あやめ池南三丁目","34.69713","135.766485","0","3"
"29","奈良県","29201","奈良市","292010018004","あやめ池南四丁目","34.695811","135.76536","0","3"
"29","奈良県","29201","奈良市","292010018005","あやめ池南五丁目","34.693674","135.766353","0","3"
"29","奈良県","29201","奈良市","292010018006","あやめ池南六丁目","34.694965","135.762021","0","3"
"29","奈良県","29201","奈良市","292010018007","あやめ池南七丁目","34.691609","135.763851","0","3"
"29","奈良県","29201","奈良市","292010018008","あやめ池南八丁目","34.692083","135.760788","0","3"
"29","奈良県","29201","奈良市","292010018009","あやめ池南九丁目","34.69392","135.758018","0","3"
"29","奈良県","29201","奈良市","292010019000","藺生町","34.587055","135.935737","0","1"
"29","奈良県","29201","奈良市","292010020000","池田町","34.640381","135.819375","0","1"
"29","奈良県","29201","奈良市","292010021000","池之町","34.680481","135.831467","0","1"
"29","奈良県","29201","奈良市","292010022000","石木町","34.664988","135.760081","0","1"
"29","奈良県","29201","奈良市","292010023000","井上町","34.674241","135.83054","0","1"
"29","奈良県","29201","奈良市","292010024000","今市町","34.644971","135.822417","0","1"
"29","奈良県","29201","奈良市","292010025000","今小路町","34.690459","135.834904","0","1"
"29","奈良県","29201","奈良市","292010026000","今在家町","34.694291","135.834902","0","1"
"29","奈良県","29201","奈良市","292010027000","今辻子町","34.683062","135.823262","0","1"
"29","奈良県","29201","奈良市","292010028000","今御門町","34.680316","135.830465","0","1"
"29","奈良県","29201","奈良市","292010029000","陰陽町","34.67707","135.828307","0","1"
"29","奈良県","29201","奈良市","292010030001","右京一丁目","34.722583","135.790188","0","3"
"29","奈良県","29201","奈良市","292010030002","右京二丁目","34.717361","135.790364","0","3"
"29","奈良県","29201","奈良市","292010030003","右京三丁目","34.718368","135.785568","0","3"
"29","奈良県","29201","奈良市","292010030004","右京四丁目","34.720777","135.786048","0","3"
"29","奈良県","29201","奈良市","292010030005","右京五丁目","34.723376","135.786696","0","3"
"29","奈良県","29201","奈良市","292010031000","歌姫町","34.70717","135.799112","0","1"
"29","奈良県","29201","奈良市","292010032000","荻町","34.64271","135.965608","0","1"
"29","奈良県","29201","奈良市","292010033000","邑地町","34.71754","135.976701","0","1"
"29","奈良県","29201","奈良市","292010034000","大野町","34.661598","135.924922","3","1"
"29","奈良県","29201","奈良市","292010035000","大渕町","34.709028","135.743807","0","1"
"29","奈良県","29201","奈良市","292010036000","大保町","34.702415","135.947141","0","1"
"29","奈良県","29201","奈良市","292010037001","大宮町一丁目","34.683472","135.819208","0","3"
"29","奈良県","29201","奈良市","292010037002","大宮町二丁目","34.683189","135.815841","0","3"
"29","奈良県","29201","奈良市","292010037003","大宮町三丁目","34.68319","135.812854","0","3"
"29","奈良県","29201","奈良市","292010037004","大宮町四丁目","34.68306","135.809281","0","3"
"29","奈良県","29201","奈良市","292010037005","大宮町五丁目","34.684854","135.814671","0","3"
"29","奈良県","29201","奈良市","292010037006","大宮町六丁目","34.685147","135.809348","0","3"
"29","奈良県","29201","奈良市","292010037007","大宮町七丁目","34.684069","135.806323","0","3"
"29","奈良県","29201","奈良市","292010038000","大森町","34.676424","135.819947","0","1"
"29","奈良県","29201","奈良市","292010039000","大森西町","34.676605","135.813657","0","1"
"29","奈良県","29201","奈良市","292010040000","大柳生町","34.708224","135.932308","0","1"
"29","奈良県","29201","奈良市","292010041000","大倭町","34.681315","135.75809","0","1"
"29","奈良県","29201","奈良市","292010042000","大和田町","34.663242","135.750112","0","1"
"29","奈良県","29201","奈良市","292010043000","小川町","34.680328","135.825825","0","1"
"29","奈良県","29201","奈良市","292010044000","興ヶ原町","34.736389","135.96915","0","1"
"29","奈良県","29201","奈良市","292010045000","奥子守町","34.68033","135.824553","0","1"
"29","奈良県","29201","奈良市","292010046000","奥芝町","34.686049","135.823222","0","1"
"29","奈良県","29201","奈良市","292010047000","小倉町","34.618883","135.986267","0","1"
"29","奈良県","29201","奈良市","292010048000","押上町","34.688078","135.83465","0","1"
"29","奈良県","29201","奈良市","292010049000","押熊町","34.718466","135.768824","0","1"
"29","奈良県","29201","奈良市","292010050000","押小路町","34.688894","135.832083","0","1"
"29","奈良県","29201","奈良市","292010051000","大平尾町","34.682382","135.92763","0","1"
"29","奈良県","29201","奈良市","292010052000","肘塚町","34.669669","135.83052","0","1"
"29","奈良県","29201","奈良市","292010053000","学園赤松町","34.704907","135.738977","0","1"
"29","奈良県","29201","奈良市","292010054000","学園朝日町","34.702358","135.753515","0","1"
"29","奈良県","29201","奈良市","292010055001","学園朝日元町一丁目","34.702961","135.755738","0","3"
"29","奈良県","29201","奈良市","292010055002","学園朝日元町二丁目","34.706835","135.756028","0","3"
"29","奈良県","29201","奈良市","292010056001","学園北一丁目","34.69874","135.749264","0","3"
"29","奈良県","29201","奈良市","292010056002","学園北二丁目","34.698724","135.753529","0","3"
"29","奈良県","29201","奈良市","292010057000","学園新田町","34.702585","135.746253","0","1"
"29","奈良県","29201","奈良市","292010058001","学園大和町一丁目","34.689957","135.747735","0","3"
"29","奈良県","29201","奈良市","292010058002","学園大和町二丁目","34.686245","135.751784","0","3"
"29","奈良県","29201","奈良市","292010058003","学園大和町三丁目","34.685827","135.748691","0","3"
"29","奈良県","29201","奈良市","292010058004","学園大和町四丁目","34.686202","135.743805","0","3"
"29","奈良県","29201","奈良市","292010058005","学園大和町五丁目","34.689046","135.743064","0","3"
"29","奈良県","29201","奈良市","292010058006","学園大和町六丁目","34.691241","135.742043","0","3"
"29","奈良県","29201","奈良市","292010059001","学園中一丁目","34.695698","135.746127","0","3"
"29","奈良県","29201","奈良市","292010059002","学園中二丁目","34.693551","135.747838","0","3"
"29","奈良県","29201","奈良市","292010059003","学園中三丁目","34.692933","135.745656","0","3"
"29","奈良県","29201","奈良市","292010059004","学園中四丁目","34.695156","135.74256","0","3"
"29","奈良県","29201","奈良市","292010059005","学園中五丁目","34.693029","135.74292","0","3"
"29","奈良県","29201","奈良市","292010060001","学園緑ヶ丘一丁目","34.70479","135.741921","0","3"
"29","奈良県","29201","奈良市","292010060002","学園緑ヶ丘二丁目","34.702725","135.74219","0","3"
"29","奈良県","29201","奈良市","292010060003","学園緑ヶ丘三丁目","34.7029","135.743796","0","3"
"29","奈良県","29201","奈良市","292010061001","学園南一丁目","34.695581","135.754229","0","3"
"29","奈良県","29201","奈良市","292010061002","学園南二丁目","34.692082","135.75438","0","3"
"29","奈良県","29201","奈良市","292010061003","学園南三丁目","34.692691","135.750316","0","3"
"29","奈良県","29201","奈良市","292010062000","鵲町","34.677893","135.832314","0","1"
"29","奈良県","29201","奈良市","292010063000","柏木町","34.669657","135.797064","0","1"
"29","奈良県","29201","奈良市","292010064000","春日野町","34.679488","135.856793","0","1"
"29","奈良県","29201","奈良市","292010065000","桂木町","34.667776","135.820622","0","1"
"29","奈良県","29201","奈良市","292010066000","上三条町","34.68204","135.825886","0","1"
"29","奈良県","29201","奈良市","292010067000","上深川町","34.638786","135.986454","0","1"
"29","奈良県","29201","奈良市","292010068000","杏町","34.660245","135.800294","0","1"
"29","奈良県","29201","奈良市","292010069000","川上町","34.697932","135.850326","0","1"
"29","奈良県","29201","奈良市","292010070000","川久保町","34.68876","135.833255","0","1"
"29","奈良県","29201","奈良市","292010071000","川之上町","34.675081","135.832056","0","1"
"29","奈良県","29201","奈良市","292010072000","川之上突抜町","34.674161","135.831771","0","1"
"29","奈良県","29201","奈良市","292010073000","瓦堂町","34.674137","135.829016","0","1"
"29","奈良県","29201","奈良市","292010074000","元興寺町","34.675543","135.83029","0","1"
"29","奈良県","29201","奈良市","292010075000","漢国町","34.68352","135.825305","0","1"
"29","奈良県","29201","奈良市","292010076000","元林院町","34.68117","135.829771","0","1"
"29","奈良県","29201","奈良市","292010077000","北市町","34.688107","135.823238","0","1"
"29","奈良県","29201","奈良市","292010078000","北魚屋西町","34.688319","135.828612","0","1"
"29","奈良県","29201","奈良市","292010079000","北魚屋東町","34.688998","135.83018","0","1"
"29","奈良県","29201","奈良市","292010080000","北川端町","34.690681","135.829163","0","1"
"29","奈良県","29201","奈良市","292010081000","北京終町","34.672733","135.82878","0","1"
"29","奈良県","29201","奈良市","292010082000","北小路町","34.687498","135.826154","0","1"
"29","奈良県","29201","奈良市","292010083000","北新町","34.686443","135.804912","0","1"
"29","奈良県","29201","奈良市","292010084000","北椿尾町","34.637801","135.877687","0","1"
"29","奈良県","29201","奈良市","292010085001","北登美ヶ丘一丁目","34.723852","135.753929","0","3"
"29","奈良県","29201","奈良市","292010085002","北登美ヶ丘二丁目","34.726516","135.756762","0","3"
"29","奈良県","29201","奈良市","292010085003","北登美ヶ丘三丁目","34.723646","135.756683","0","3"
"29","奈良県","29201","奈良市","292010085004","北登美ヶ丘四丁目","34.724111","135.76002","0","3"
"29","奈良県","29201","奈良市","292010085005","北登美ヶ丘五丁目","34.725846","135.760565","0","3"
"29","奈良県","29201","奈良市","292010085006","北登美ヶ丘六丁目","34.724657","135.76733","0","3"
"29","奈良県","29201","奈良市","292010086000","北永井町","34.655425","135.8269","0","1"
"29","奈良県","29201","奈良市","292010087000","北之庄町","34.651415","135.814918","0","1"
"29","奈良県","29201","奈良市","292010088001","北之庄西町一丁目","34.652168","135.807815","0","3"
"29","奈良県","29201","奈良市","292010088002","北之庄西町二丁目","34.65016","135.806943","0","3"
"29","奈良県","29201","奈良市","292010089000","北野山町","34.695124","135.97465","0","1"
"29","奈良県","29201","奈良市","292010090000","北半田中町","34.688111","135.832472","0","1"
"29","奈良県","29201","奈良市","292010091000","北半田西町","34.688152","135.831256","0","1"
"29","奈良県","29201","奈良市","292010092000","北半田東町","34.688139","135.833628","0","1"
"29","奈良県","29201","奈良市","292010093000","北袋町","34.68989","135.829354","0","1"
"29","奈良県","29201","奈良市","292010094000","北風呂町","34.678512","135.826482","0","1"
"29","奈良県","29201","奈良市","292010095000","北御門町","34.694612","135.837033","0","1"
"29","奈良県","29201","奈良市","292010096000","北向町","34.681083","135.82516","0","1"
"29","奈良県","29201","奈良市","292010097000","北村町","34.719306","135.899432","0","1"
"29","奈良県","29201","奈良市","292010098000","北室町","34.678436","135.829666","0","1"
"29","奈良県","29201","奈良市","292010099000","紀寺町","34.672733","135.833573","0","1"
"29","奈良県","29201","奈良市","292010100000","京終地方西側町","34.672716","135.827425","0","1"
"29","奈良県","29201","奈良市","292010101000","京終地方東側町","34.67287","135.827814","0","1"
"29","奈良県","29201","奈良市","292010102000","沓掛町","34.670813","135.917586","0","1"
"29","奈良県","29201","奈良市","292010103000","公納堂町","34.677122","135.832921","0","1"
"29","奈良県","29201","奈良市","292010104000","窪之庄町","34.637498","135.834651","0","1"
"29","奈良県","29201","奈良市","292010105001","恋の窪一丁目","34.676347","135.80918","0","3"
"29","奈良県","29201","奈良市","292010105002","恋の窪二丁目","34.674127","135.808826","0","3"
"29","奈良県","29201","奈良市","292010105003","恋の窪三丁目","34.673761","135.807028","0","3"
"29","奈良県","29201","奈良市","292010106000","恋の窪東町","34.67398","135.810441","0","1"
"29","奈良県","29201","奈良市","292010107000","興善院町","34.697195","135.835698","0","1"
"29","奈良県","29201","奈良市","292010108000","光明院町","34.679648","135.828625","0","1"
"29","奈良県","29201","奈良市","292010109000","興隆寺町","34.626698","135.876713","0","1"
"29","奈良県","29201","奈良市","292010110000","虚空蔵町","34.625974","135.855155","0","1"
"29","奈良県","29201","奈良市","292010111001","五条一丁目","34.677037","135.781613","0","3"
"29","奈良県","29201","奈良市","292010111002","五条二丁目","34.674163","135.78154","0","3"
"29","奈良県","29201","奈良市","292010111003","五条三丁目","34.673291","135.778039","0","3"
"29","奈良県","29201","奈良市","292010112000","五条町","34.674661","135.789002","0","1"
"29","奈良県","29201","奈良市","292010113001","五条西一丁目","34.673955","135.770127","0","3"
"29","奈良県","29201","奈良市","292010113002","五条西二丁目","34.673675","135.766184","0","3"
"29","奈良県","29201","奈良市","292010114001","五条畑一丁目","34.676734","135.768877","0","3"
"29","奈良県","29201","奈良市","292010114002","五条畑二丁目","34.679509","135.764788","0","3"
"29","奈良県","29201","奈良市","292010115000","小太郎町","34.677453","135.82634","0","1"
"29","奈良県","29201","奈良市","292010116000","後藤町","34.689022","135.831278","0","1"
"29","奈良県","29201","奈良市","292010117000","神殿町","34.660156","135.823701","0","1"
"29","奈良県","29201","奈良市","292010118000","小西町","34.683175","135.827623","0","1"
"29","奈良県","29201","奈良市","292010119000","此瀬町","34.66866","135.908335","0","1"
"29","奈良県","29201","奈良市","292010120000","西九条町","34.657202","135.805978","0","1"
"29","奈良県","29201","奈良市","292010121001","西九条町一丁目","34.659861","135.806942","0","3"
"29","奈良県","29201","奈良市","292010121002","西九条町二丁目","34.656684","135.808256","0","3"
"29","奈良県","29201","奈良市","292010121003","西九条町三丁目","34.656623","135.80102","0","3"
"29","奈良県","29201","奈良市","292010121004","西九条町四丁目","34.654194","135.803881","0","3"
"29","奈良県","29201","奈良市","292010121005","西九条町五丁目","34.655434","135.79667","0","3"
"29","奈良県","29201","奈良市","292010122001","西大寺赤田町一丁目","34.698767","135.772954","0","3"
"29","奈良県","29201","奈良市","292010122002","西大寺赤田町二丁目","34.699165","135.769134","0","3"
"29","奈良県","29201","奈良市","292010123001","西大寺北町一丁目","34.696289","135.779293","0","3"
"29","奈良県","29201","奈良市","292010123002","西大寺北町二丁目","34.697299","135.777466","0","3"
"29","奈良県","29201","奈良市","292010123003","西大寺北町三丁目","34.69794","135.779421","0","3"
"29","奈良県","29201","奈良市","292010123004","西大寺北町四丁目","34.698767","135.77683","0","3"
"29","奈良県","29201","奈良市","292010124002","西大寺国見町二丁目","34.687814","135.783876","0","3"
"29","奈良県","29201","奈良市","292010125000","西大寺栄町","34.69298","135.785313","0","1"
"29","奈良県","29201","奈良市","292010126001","西大寺芝町一丁目","34.691958","135.779688","0","3"
"29","奈良県","29201","奈良市","292010126002","西大寺芝町二丁目","34.691376","135.776332","0","3"
"29","奈良県","29201","奈良市","292010127000","西大寺新池町","34.693527","135.772737","0","1"
"29","奈良県","29201","奈良市","292010128000","西大寺新田町","34.694573","135.77769","0","1"
"29","奈良県","29201","奈良市","292010129001","西大寺新町一丁目","34.697462","135.781787","0","3"
"29","奈良県","29201","奈良市","292010129002","西大寺新町二丁目","34.698106","135.784231","0","3"
"29","奈良県","29201","奈良市","292010130000","西大寺高塚町","34.694785","135.768556","0","1"
"29","奈良県","29201","奈良市","292010131000","西大寺宝ヶ丘","34.697005","135.774002","0","1"
"29","奈良県","29201","奈良市","292010132001","西大寺野神町一丁目","34.6951","135.775218","0","3"
"29","奈良県","29201","奈良市","292010132002","西大寺野神町二丁目","34.693163","135.775598","0","3"
"29","奈良県","29201","奈良市","292010133001","西大寺東町一丁目","34.696399","135.784121","0","3"
"29","奈良県","29201","奈良市","292010133002","西大寺東町二丁目","34.695066","135.784686","0","3"
"29","奈良県","29201","奈良市","292010134000","西大寺本町","34.695581","135.781099","0","1"
"29","奈良県","29201","奈良市","292010135001","西大寺竜王町一丁目","34.695877","135.771645","0","3"
"29","奈良県","29201","奈良市","292010135002","西大寺竜王町二丁目","34.697255","135.769804","0","3"
"29","奈良県","29201","奈良市","292010136000","阪新屋町","34.685628","135.82386","0","1"
"29","奈良県","29201","奈良市","292010137000","阪原町","34.724016","135.939219","0","1"
"29","奈良県","29201","奈良市","292010138000","狭川東町","34.726724","135.917828","0","1"
"29","奈良県","29201","奈良市","292010139000","狭川両町","34.725654","135.906097","0","1"
"29","奈良県","29201","奈良市","292010140000","佐紀町","34.69685","135.797423","0","1"
"29","奈良県","29201","奈良市","292010141001","左京一丁目","34.710414","135.801045","0","3"
"29","奈良県","29201","奈良市","292010141002","左京二丁目","34.712618","135.803968","0","3"
"29","奈良県","29201","奈良市","292010141003","左京三丁目","34.715287","135.805454","0","3"
"29","奈良県","29201","奈良市","292010141004","左京四丁目","34.719192","135.803886","0","3"
"29","奈良県","29201","奈良市","292010141005","左京五丁目","34.714318","135.809734","0","3"
